price,title,furnishing,tenants preferred,bathroom,availability,longitude,latitude,balcony,floor,facing,overlooking,car parking,owner resides,address,gmaps_info,coord
"₹ 18,000","3 BHK Apartment for rent in Saidabad Colony, Sayeedabad",Furnished,Bachelors,3,Immediately,17.36030387878418,78.51038360595703,3,1 out of 4 Floors,East,Main Road,,," Saidabad Colony, Sayeedabad, Hyderabad","[{'address_components': [{'long_name': 'Sayeedabad Colony', 'short_name': 'Sayeedabad Colony', 'types': ['political', 'sublocality', 'sublocality_level_2']}, {'long_name': 'Saidabad', 'short_name': 'Saidabad', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['locality', 'political']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}, {'long_name': '500059', 'short_name': '500059', 'types': ['postal_code']}], 'formatted_address': 'Sayeedabad Colony, Saidabad, Hyderabad, Telangana 500059, India', 'geometry': {'bounds': {'northeast': {'lat': 17.364081, 'lng': 78.51911299999999}, 'southwest': {'lat': 17.356528, 'lng': 78.501649}}, 'location': {'lat': 17.3574639, 'lng': 78.5109914}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 17.364081, 'lng': 78.51911299999999}, 'southwest': {'lat': 17.356528, 'lng': 78.501649}}}, 'partial_match': True, 'place_id': 'ChIJj9vSfF2YyzsR8REDjWlgBes', 'types': ['political', 'sublocality', 'sublocality_level_2']}]","(17.3574639, 78.5109914)"
"₹ 15,016","1 BHK Builder Floor for rent in Gachibowli, Outer Ring Road",Semi-Furnished,Bachelors/Family,1,Immediately,78.3588692,17.4285994,,1 out of 5 Floors,North,Main Road,,," Gachibowli, Outer Ring Road, Hyderabad","[{'address_components': [{'long_name': 'Nehru Outer Ring Road', 'short_name': 'Nehru Outer Ring Rd', 'types': ['route']}, {'long_name': 'Gachibowli', 'short_name': 'Gachibowli', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['locality', 'political']}, {'long_name': 'Ranga Reddy', 'short_name': 'R.R. District', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}], 'formatted_address': 'Nehru Outer Ring Rd, Gachibowli, Hyderabad, Telangana, India', 'geometry': {'bounds': {'northeast': {'lat': 17.4385862, 'lng': 78.3637078}, 'southwest': {'lat': 17.4179337, 'lng': 78.35595359999999}}, 'location': {'lat': 17.4285994, 'lng': 78.3588692}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 17.4385862, 'lng': 78.3637078}, 'southwest': {'lat': 17.4179337, 'lng': 78.35595359999999}}}, 'place_id': 'EjxOZWhydSBPdXRlciBSaW5nIFJkLCBHYWNoaWJvd2xpLCBIeWRlcmFiYWQsIFRlbGFuZ2FuYSwgSW5kaWEiLiosChQKEgnXu6E9TXXLOxH8vLSE8JTABhIUChIJ387edqKTyzsR4kSTb57nEiw', 'types': ['route']}]","(17.4285994, 78.3588692)"
"₹ 12,500",2 BHK Apartment for rent in Current location 1105 sqft,Furnished,Bachelors,2,Immediately,17.533594131469727,78.35958862304688,2,1 out of 5 Floors,West,Garden/Park,,," Current location, Hyderabad","[{'address_components': [{'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['locality', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}], 'formatted_address': 'Hyderabad, Telangana, India', 'geometry': {'bounds': {'northeast': {'lat': 17.6078088, 'lng': 78.6561694}, 'southwest': {'lat': 17.2168886, 'lng': 78.1599217}}, 'location': {'lat': 17.385044, 'lng': 78.486671}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 17.6078088, 'lng': 78.6561694}, 'southwest': {'lat': 17.2168886, 'lng': 78.1599217}}}, 'place_id': 'ChIJx9Lr6tqZyzsRwvu6koO3k64', 'types': ['locality', 'political']}]","(17.385044, 78.486671)"
"₹ 38,000","3 BHK Apartment for rent in Banjara Hills, NH 9 1850 sqft",Unfurnished,Bachelors/Family,3,Immediately,17.415895462036133,78.43576049804688,4,1 out of 7 Floors,East,Main Road,,," Banjara Hills, NH 9, Hyderabad","[{'address_components': [{'long_name': 'National Highway 65', 'short_name': 'NH65', 'types': ['route']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['locality', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}], 'formatted_address': 'NH65, Hyderabad, Telangana, India', 'geometry': {'bounds': {'northeast': {'lat': 17.5684436, 'lng': 78.656655}, 'southwest': {'lat': 17.3174502, 'lng': 78.1594361}}, 'location': {'lat': 17.4244895, 'lng': 78.4535709}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 17.4438393, 'lng': 78.4729207}, 'southwest': {'lat': 17.4051397, 'lng': 78.4342211}}}, 'place_id': 'EiFOSDY1LCBIeWRlcmFiYWQsIFRlbGFuZ2FuYSwgSW5kaWEiLiosChQKEgk3pgj8HD_JOxGAAQe4yLslxRIUChIJx9Lr6tqZyzsRwvu6koO3k64', 'types': ['route']}]","(17.4244895, 78.4535709)"
"₹ 9,500","2 BHK House for rent in BHEL Employees Co-operative Housing Society, Jeedimetla, NH 7 1150 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,78.4799785,17.5149467,,Ground out of 1 Floor,West,Garden/Park,1 Covered,Same Premise," BHEL Employees Co-operative Housing Society, Jeedimetla, NH 7, Hyderabad","[{'address_components': [{'long_name': 'National Highway 44', 'short_name': 'NH 44', 'types': ['route']}, {'long_name': 'Jeedimetla', 'short_name': 'Jeedimetla', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['locality', 'political']}, {'long_name': 'Ranga Reddy', 'short_name': 'R.R. District', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}], 'formatted_address': 'NH 44, Jeedimetla, Hyderabad, Telangana, India', 'geometry': {'bounds': {'northeast': {'lat': 17.5413482, 'lng': 78.4911985}, 'southwest': {'lat': 17.4982389, 'lng': 78.47627849999999}}, 'location': {'lat': 17.5149467, 'lng': 78.4799785}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 17.5292567, 'lng': 78.4942885}, 'southwest': {'lat': 17.5006367, 'lng': 78.46566849999999}}}, 'place_id': 'Ei5OSCA0NCwgSmVlZGltZXRsYSwgSHlkZXJhYmFkLCBUZWxhbmdhbmEsIEluZGlhIi4qLAoUChIJVeIk4TzGjzkRjMqLgGOEhZQSFAoSCQOPGdwDkMs7EXSeF6igOPGu', 'types': ['route']}]","(17.5149467, 78.4799785)"
"₹ 9,000",1 BHK House for rent in Ameenapur,Semi-Furnished,Bachelors/Family,1,Immediately,78.315742,17.5171428,,1 out of 3 Floors,,,,," Ameenapur, Hyderabad","[{'address_components': [{'long_name': 'Ameenpur', 'short_name': 'Ameenpur', 'types': ['political', 'sublocality', 'sublocality_level_2']}, {'long_name': 'Miyapur', 'short_name': 'Miyapur', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['locality', 'political']}, {'long_name': 'Ranga Reddy', 'short_name': 'R.R. District', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}], 'formatted_address': 'Ameenpur, Miyapur, Hyderabad, Telangana, India', 'geometry': {'bounds': {'northeast': {'lat': 17.5481221, 'lng': 78.357556}, 'southwest': {'lat': 17.5084819, 'lng': 78.31082}}, 'location': {'lat': 17.5171428, 'lng': 78.315742}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 17.5481221, 'lng': 78.357556}, 'southwest': {'lat': 17.5084819, 'lng': 78.31082}}}, 'place_id': 'ChIJ5yuyN2-NyzsRsrew1Uqs2f0', 'types': ['political', 'sublocality', 'sublocality_level_2']}]","(17.5171428, 78.315742)"
"₹ 30,000","2 BHK Apartment for rent in Somajiguda, NH 9 1600 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,17.42171287536621,78.45764923095703,3,3 out of 6 Floors,East,"Main Road, Garden/Park, Pool",1 Covered,," Somajiguda, NH 9, Hyderabad","[{'address_components': [{'long_name': 'National Highway 65', 'short_name': 'NH65', 'types': ['route']}, {'long_name': 'Somajiguda', 'short_name': 'Somajiguda', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['locality', 'political']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}], 'formatted_address': 'NH65, Somajiguda, Hyderabad, Telangana, India', 'geometry': {'bounds': {'northeast': {'lat': 17.4276099, 'lng': 78.4604143}, 'southwest': {'lat': 17.4130336, 'lng': 78.4519394}}, 'location': {'lat': 17.4218667, 'lng': 78.4553206}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 17.4268255, 'lng': 78.46027939999999}, 'southwest': {'lat': 17.4169079, 'lng': 78.45036180000001}}}, 'place_id': 'Ei1OSDY1LCBTb21hamlndWRhLCBIeWRlcmFiYWQsIFRlbGFuZ2FuYSwgSW5kaWEiLiosChQKEgk3pgj8HD_JOxGAAQe4yLslxRIUChIJRdNu8EuXyzsRGA3MkNEQACQ', 'types': ['route']}]","(17.4218667, 78.4553206)"
"₹ 60,000","4 BHK House for rent in CMC Enclave, Kondapur 2000 sqft",Furnished,Bachelors/Family,3,Immediately,78.3451085,17.4612244,,1 out of 7 Floors,,,,," CMC Enclave, Kondapur, Hyderabad","[{'address_components': [{'long_name': 'CMC Enclave', 'short_name': 'CMC Enclave', 'types': ['political', 'sublocality', 'sublocality_level_2']}, {'long_name': 'Kondapur', 'short_name': 'Kondapur', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['locality', 'political']}, {'long_name': 'Ranga Reddy', 'short_name': 'R.R. District', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}], 'formatted_address': 'CMC Enclave, Kondapur, Hyderabad, Telangana, India', 'geometry': {'bounds': {'northeast': {'lat': 17.4645491, 'lng': 78.3480979}, 'southwest': {'lat': 17.4583251, 'lng': 78.3435219}}, 'location': {'lat': 17.4612244, 'lng': 78.3451085}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 17.4645491, 'lng': 78.3480979}, 'southwest': {'lat': 17.4583251, 'lng': 78.3435219}}}, 'place_id': 'ChIJCacsYayTyzsRqlyntE5lhNY', 'types': ['political', 'sublocality', 'sublocality_level_2']}]","(17.4612244, 78.3451085)"
"₹ 30,000","2 BHK Apartment for rent in Bhavyas Tulasi Vanam, Kukatpally, NH 9 1135 sqft",,,,,17.5010497870696,78.408486795609,,,,,,," Bhavyas Tulasi Vanam, Kukatpally, NH 9, Hyderabad","[{'address_components': [{'long_name': 'Usha Mullapudi Cardio Hospital Road', 'short_name': 'Usha Mullapudi Cardio Hospital Rd', 'types': ['route']}, {'long_name': 'Navodaya Colony', 'short_name': 'Navodaya Colony', 'types': ['political', 'sublocality', 'sublocality_level_2']}, {'long_name': 'Kukatpally', 'short_name': 'Kukatpally', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['locality', 'political']}, {'long_name': 'Ranga Reddy', 'short_name': 'R.R. District', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}, {'long_name': '500072', 'short_name': '500072', 'types': ['postal_code']}], 'formatted_address': 'Usha Mullapudi Cardio Hospital Rd, Navodaya Colony, Kukatpally, Hyderabad, Telangana 500072, India', 'geometry': {'bounds': {'northeast': {'lat': 17.5015226, 'lng': 78.40939689999999}, 'southwest': {'lat': 17.5010122, 'lng': 78.4089478}}, 'location': {'lat': 17.5013036, 'lng': 78.4091971}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 17.5026163802915, 'lng': 78.41052133029152}, 'southwest': {'lat': 17.4999184197085, 'lng': 78.40782336970851}}}, 'partial_match': True, 'place_id': 'ChIJp0UtRsKRyzsRdamI0OQgDDw', 'types': ['establishment', 'premise']}]","(17.5013036, 78.4091971)"
"₹ 15,000","2 BHK House for rent in Nagarjuna Nagar, Secunderabad 1000 sqft",Semi-Furnished,Family,2,From Mar '20,78.5406801,17.4253515,1,1 out of 1 Floor,East,,1 Covered,," Nagarjuna Nagar, Secunderabad, Hyderabad","[{'address_components': [{'long_name': 'Nagarjuna Nagar Colony', 'short_name': 'Nagarjuna Nagar Colony', 'types': ['political', 'sublocality', 'sublocality_level_2']}, {'long_name': 'Tarnaka', 'short_name': 'Tarnaka', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Secunderabad', 'short_name': 'SC', 'types': ['locality', 'political']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}, {'long_name': '500007', 'short_name': '500007', 'types': ['postal_code']}], 'formatted_address': 'Nagarjuna Nagar Colony, Tarnaka, Secunderabad, Telangana 500007, India', 'geometry': {'bounds': {'northeast': {'lat': 17.4266198, 'lng': 78.54197099999999}, 'southwest': {'lat': 17.423663, 'lng': 78.53946359999999}}, 'location': {'lat': 17.4253515, 'lng': 78.5406801}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 17.4266198, 'lng': 78.5420662802915}, 'southwest': {'lat': 17.423663, 'lng': 78.53936831970849}}}, 'place_id': 'ChIJ602J416ZyzsR9edoLSyDOQg', 'types': ['political', 'sublocality', 'sublocality_level_2']}]","(17.4253515, 78.5406801)"
"₹ 45,000","3 BHK Apartment for rent in Kokapet, Outer Ring Road 2700 sqft",Semi-Furnished,Family,4,Immediately,78.34131479999999,17.4015763,3,4 out of 20 Floors,West,,2 Covered,," Kokapet, Outer Ring Road, Hyderabad","[{'address_components': [{'long_name': 'Nehru Outer Ring Road', 'short_name': 'Nehru Outer Ring Rd', 'types': ['route']}, {'long_name': 'Kokapet', 'short_name': 'Kokapet', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['locality', 'political']}, {'long_name': 'Ranga Reddy', 'short_name': 'R.R. District', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}], 'formatted_address': 'Nehru Outer Ring Rd, Kokapet, Hyderabad, Telangana, India', 'geometry': {'bounds': {'northeast': {'lat': 17.4089974, 'lng': 78.35248659999999}, 'southwest': {'lat': 17.3848655, 'lng': 78.3257656}}, 'location': {'lat': 17.4015763, 'lng': 78.34131479999999}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 17.4089974, 'lng': 78.35248659999999}, 'southwest': {'lat': 17.3848655, 'lng': 78.3257656}}}, 'place_id': 'EjlOZWhydSBPdXRlciBSaW5nIFJkLCBLb2thcGV0LCBIeWRlcmFiYWQsIFRlbGFuZ2FuYSwgSW5kaWEiLiosChQKEgnXu6E9TXXLOxH8vLSE8JTABhIUChIJQYHOjl-UyzsRaNMqgd6IqRE', 'types': ['route']}]","(17.4015763, 78.34131479999999)"
"₹ 7,500",2 BHK Apartment for rent in Dabeerpura 650 sqft,Unfurnished,Bachelors/Family,1,Immediately,78.485669,17.3655876,,2 out of 5 Floors,,,,," Dabeerpura, Hyderabad","[{'address_components': [{'long_name': 'Dabeerpura', 'short_name': 'Dabeerpura', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['locality', 'political']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}, {'long_name': '500023', 'short_name': '500023', 'types': ['postal_code']}], 'formatted_address': 'Dabeerpura, Hyderabad, Telangana 500023, India', 'geometry': {'bounds': {'northeast': {'lat': 17.3678571, 'lng': 78.49789609999999}, 'southwest': {'lat': 17.360836, 'lng': 78.48411279999999}}, 'location': {'lat': 17.3655876, 'lng': 78.485669}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 17.3678571, 'lng': 78.49789609999999}, 'southwest': {'lat': 17.360836, 'lng': 78.48411279999999}}}, 'place_id': 'ChIJjRrfJDqYyzsRzBErFKK7MJ8', 'types': ['political', 'sublocality', 'sublocality_level_1']}]","(17.3655876, 78.485669)"
"₹ 10,000","1 BHK House for rent in Moosapet, NH 9",Unfurnished,Bachelors/Family,1,Immediately,78.4285657,17.4677752,,3 out of 3 Floors,,,,," Moosapet, NH 9, Hyderabad","[{'address_components': [{'long_name': 'National Highway 65', 'short_name': 'NH65', 'types': ['route']}, {'long_name': 'Moosapet', 'short_name': 'Moosapet', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['locality', 'political']}, {'long_name': 'Ranga Reddy', 'short_name': 'R.R. District', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}], 'formatted_address': 'NH65, Moosapet, Hyderabad, Telangana, India', 'geometry': {'bounds': {'northeast': {'lat': 17.4808833, 'lng': 78.43277239999999}, 'southwest': {'lat': 17.4590017, 'lng': 78.41664469999999}}, 'location': {'lat': 17.4677752, 'lng': 78.4285657}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 17.4769526, 'lng': 78.43774309999999}, 'southwest': {'lat': 17.4585978, 'lng': 78.4193883}}}, 'place_id': 'EitOSDY1LCBNb29zYXBldCwgSHlkZXJhYmFkLCBUZWxhbmdhbmEsIEluZGlhIi4qLAoUChIJN6YI_Bw_yTsRgAEHuMi7JcUSFAoSCS_Chf_7kMs7EbW696Yl5ciZ', 'types': ['route']}]","(17.4677752, 78.4285657)"
"₹ 12,000",1 BHK Builder Floor for rent in Shaikpet,Semi-Furnished,Family,2,Immediately,17.406675338745114,78.39454650878906,,4 out of 4 Floors,East,Main Road,1 Open,Same Premise," Shaikpet, Hyderabad","[{'address_components': [{'long_name': 'Shaikpet', 'short_name': 'Shaikpet', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['locality', 'political']}, {'long_name': 'Ranga Reddy', 'short_name': 'R.R. District', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}], 'formatted_address': 'Shaikpet, Hyderabad, Telangana, India', 'geometry': {'bounds': {'northeast': {'lat': 17.41301, 'lng': 78.40768419999999}, 'southwest': {'lat': 17.4002392, 'lng': 78.38579709999999}}, 'location': {'lat': 17.4059875, 'lng': 78.3908428}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 17.41301, 'lng': 78.40768419999999}, 'southwest': {'lat': 17.4002392, 'lng': 78.38579709999999}}}, 'place_id': 'ChIJL5hF07yWyzsRIXzjAAKrfCw', 'types': ['political', 'sublocality', 'sublocality_level_1']}]","(17.4059875, 78.3908428)"
"₹ 7,000","1 BHK Builder Floor for rent in Punjagutta, NH 9",Semi-Furnished,Bachelors/Family,1,Immediately,78.4531269,17.4253874,,3 out of 3 Floors,,,,," Punjagutta, NH 9, Hyderabad","[{'address_components': [{'long_name': 'National Highway 65', 'short_name': 'NH65', 'types': ['route']}, {'long_name': 'Punjagutta', 'short_name': 'Punjagutta', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['locality', 'political']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}], 'formatted_address': 'NH65, Punjagutta, Hyderabad, Telangana, India', 'geometry': {'bounds': {'northeast': {'lat': 17.43495, 'lng': 78.45750389999999}, 'southwest': {'lat': 17.4166891, 'lng': 78.4450579}}, 'location': {'lat': 17.4253874, 'lng': 78.4531269}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 17.4308575, 'lng': 78.458597}, 'southwest': {'lat': 17.4199173, 'lng': 78.44765679999999}}}, 'place_id': 'Ei1OSDY1LCBQdW5qYWd1dHRhLCBIeWRlcmFiYWQsIFRlbGFuZ2FuYSwgSW5kaWEiLiosChQKEgk3pgj8HD_JOxGAAQe4yLslxRIUChIJy5_CIcqQyzsRb-cuBfkTI6A', 'types': ['route']}]","(17.4253874, 78.4531269)"
