price,title,longitude,latitude,floor,furnishing,tenants preferred,bathroom,facing,availability,car parking,balcony,owner resides,overlooking
"₹ 7,500","2 BHK Builder Floor for rent in Perungalathur, Chennai Bypass Road 650 sqft",,,3 out of 3 Floors,Unfurnished,Bachelors/Family,2,,Immediately,,,,
"₹ 9,000",2 BHK Builder Floor for rent in Chennai Bengaluru Hwy 1400 sqft,,,4 out of 5 Floors,Semi-Furnished,Bachelors/Family,1,,Immediately,,,,
"₹ 30,000","2 BHK Apartment for rent in Salma Pine Ridge, Velachery 1215 sqft",12.9758992,80.2075529,,,,,,,,,,
"₹ 21,500","3 BHK Apartment for rent in Mogappair East, Ambattur Estate Road 1210 sqft",13.079367637634277,80.1797866821289,2 out of 2 Floors,Unfurnished,Bachelors,2,South,Immediately,,1,,Main Road
"₹ 21,000",3 BHK Villa for rent in Ambattur 2100 sqft,,,,Semi-Furnished,Bachelors/Family,3,,Immediately,,,,
₹ 1.6 Lac,"3 BHK Builder Floor for rent in Poes Garden, Teynampet 3000 sqft",,,2 out of 4 Floors,Semi-Furnished,Bachelors,3,South,Immediately,2 Covered,2,,Main Road
"₹ 60,000",3 BHK Apartment for rent in Abiramapuram 2200 sqft,13.031590461730957,80.25721740722656,3 out of 3 Floors,Semi-Furnished,Bachelors/Family,3,North,Immediately,,2,,
₹ 2 Lac,"Apartment for rent in MRC Nagar, Raja Annamalai Puram",13.048054695129395,80.23056030273438,,,Bachelors,,East,Immediately,3 Covered,2,,"Garden/Park, Pool"
"₹ 43,000","3 BHK Apartment for rent in Chetpet, PH Road 1900 sqft",13.07262134552002,80.2421646118164,1 out of 3 Floors,Semi-Furnished,Bachelors,3,North,Immediately,,3,,Main Road
"₹ 10,500",1 BHK Apartment for rent in Nesapakkam,,,1 out of 1 Floor,Semi-Furnished,Bachelors/Family,1,,Immediately,,,,
"₹ 25,000","3 BHK House for rent in TVS Nagar-Korattur, Jawaharlal Nehru Road 1730 sqft",,,1 out of 1 Floor,Unfurnished,Bachelors/Family,3,,Immediately,2 Open,2,Same Premise,Main Road
"₹ 21,000","2 BHK Builder Floor for rent in Chinmaya Nagar, Sri Iyappa Nagar 950 sqft",,,1 out of 3 Floors,Unfurnished,Bachelors,2,North,Immediately,,,,Main Road
"₹ 3,500","1 BHK House for rent in Nerkundram, Koyambedu",,,,Unfurnished,Bachelors/Family,1,,Immediately,,,,
"₹ 6,500",1 BHK House for rent in Poonamalle,13.039926528930664,80.09412384033203,1 out of 1 Floor,Unfurnished,Bachelors/Family,2,,Immediately,,,,
"₹ 75,000","3 BHK House for rent in CIT Colony, Mylapore 1850 sqft",,,2 out of 2 Floors,Furnished,Family,3,,Immediately,,1,,
"₹ 40,000",3 BHK Apartment for rent in Kilpauk 1500 sqft,,,3 out of 8 Floors,Furnished,Bachelors/Family,3,,Immediately,,2,,
"₹ 18,000",2 BHK House for rent in Virugambakkam 850 sqft,13.036721229553223,80.27519989013672,1 out of 2 Floors,Unfurnished,Bachelors,2,East,Immediately,1 Open,,,"Garden/Park, Main Road"
"₹ 19,500",2 BHK Builder Floor for rent in Velachery 850 sqft,13.029911041259766,80.15869903564453,1 out of 2 Floors,Unfurnished,Bachelors,2,South,Immediately,1 Covered,,,Main Road
"₹ 23,000","2 BHK Apartment for rent in Kalakshetra Colony, Besant Nagar 790 sqft",,,1 out of 2 Floors,Furnished,Bachelors,2,,From Mar '20,1 Open,,,
"₹ 12,500","2 BHK House for rent in Nerkundram, Koyambedu",13.059988021850586,80.18809509277344,Ground out of 1 Floor,Unfurnished,Bachelors/Family,2,East,Immediately,,,,
"₹ 7,500",2 BHK House for rent in Thiruverkkadu 800 sqft,,,,Unfurnished,Bachelors/Family,2,,Immediately,,,,
"₹ 58,000",3 BHK Builder Floor for rent in Thiruvanmiyur 1750 sqft,,,3 out of 4 Floors,Semi-Furnished,Bachelors,3,South,Immediately,2 Covered,2,,Main Road
"₹ 7,500","1 BHK House for rent in Tondiarpet, Ennore High Road",13.127399444580078,80.28517150878906,Ground out of 1 Floor,Semi-Furnished,Bachelors/Family,1,,Immediately,,,,
"₹ 15,000",2 BHK Apartment for rent in Velachery 950 sqft,,,1 out of 2 Floors,Semi-Furnished,Bachelors/Family,2,North,Immediately,,,,
"₹ 15,000","2 BHK House for rent in Tambaram, GST Road 500 sqft",,,,Semi-Furnished,Bachelors/Family,2,,Immediately,,,,
"₹ 10,000",1 BHK House for rent in Kottivakkam,,,1 out of 1 Floor,Unfurnished,Bachelors/Family,1,East,Immediately,,,,
"₹ 22,000",3 BHK House for rent in Kottivakkam 1422 sqft,,,1 out of 1 Floor,Unfurnished,Bachelors/Family,1,East,Immediately,,1,,
"₹ 9,000","1 BHK House for rent in Palavakkam, E Coast Road",,,1 out of 1 Floor,Unfurnished,Bachelors/Family,1,North,Immediately,,1,,
"₹ 9,500","2 BHK Builder Floor for rent in Moulivakkam, Moulivakkam 1200 sqft",,,Ground out of 1 Floor,Semi-Furnished,Bachelors/Family,2,,Immediately,,1,,
"₹ 8,500",2 BHK Apartment for rent in Redhills 850 sqft,,,2 out of 2 Floors,Unfurnished,Bachelors,1,East,Immediately,,2,,Main Road
"₹ 30,000",3 BHK Apartment for rent in Perungudi 1550 sqft,13.060175895690918,80.23833465576172,2 out of 2 Floors,Unfurnished,Bachelors,3,East,Immediately,1 Covered,1,,Main Road
₹ 1.8 Lac,4 BHK Villa for rent in Kotturpuram 4500 sqft,,,,Semi-Furnished,Bachelors/Family,5,West,Immediately,"1 Covered, 2 Open",2,,"Garden/Park, Main Road"
"₹ 15,000",2 BHK Apartment for rent in Chrompet 950 sqft,,,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,,Immediately,,4,,
"₹ 53,000",3 BHK Apartment for rent in Thiruvanmiyur 2000 sqft,12.982264518737793,80.25839233398438,2 out of 4 Floors,Semi-Furnished,Bachelors,3,North,Immediately,2 Covered,2,,"Garden/Park, Pool"
₹ 2.1 Lac,"3 BHK Apartment for rent in MRC Nagar, Raja Annamalai Puram 2400 sqft",13.060118675231934,80.23892974853516,10 out of 17 Floors,Furnished,Bachelors,3,East,Immediately,2 Covered,2,,"Garden/Park, Pool"
₹ 3.1 Lac,"4 BHK Apartment for rent in MRC Nagar, Raja Annamalai Puram 3600 sqft",13.060079574584961,80.23851776123047,18 out of 18 Floors,Semi-Furnished,Bachelors,4,North,Immediately,4 Covered,2,,"Garden/Park, Pool"
"₹ 19,000","2 BHK House for rent in TVS Nagar-Korattur, Jawaharlal Nehru Road 1300 sqft",,,1 out of 2 Floors,Unfurnished,Bachelors/Family,2,,Immediately,1 Open,,Same Premise,
"₹ 16,500",2 BHK Builder Floor for rent in Vadapalani 800 sqft,13.144552230834961,80.18709564208984,1 out of 2 Floors,Unfurnished,Bachelors,2,North - East,Immediately,,,,Main Road
"₹ 22,000",2 BHK Apartment for rent in Kottivakkam 980 sqft,12.969216346740723,80.2613754272461,1 out of 3 Floors,Semi-Furnished,Family,2,,Immediately,1 Covered,,,
"₹ 22,000","2 BHK Apartment for rent in Chetpet, PH Road 1080 sqft",,,1 out of 2 Floors,Unfurnished,Bachelors/Family,2,,Immediately,,,,
"₹ 40,000",2 BHK Builder Floor for rent in Anna Nagar 1350 sqft,,,3 out of 3 Floors,Furnished,Family,2,South,Immediately,1 Covered,1,,
"₹ 30,000",3 BHK House for rent in Kottivakkam 1422 sqft,,,1 out of 2 Floors,Unfurnished,Bachelors/Family,3,East,Immediately,,3,,
"₹ 60,000","4 BHK House for rent in Akkarai, Injambakkam, E Coast Road 2500 sqft",,,1 out of 2 Floors,Semi-Furnished,Bachelors/Family,3,East,Immediately,2 Covered,3,,
"₹ 15,000","3 BHK Apartment for rent in Moolakadai, Kodungaiyur West, GST Road 1800 sqft",13.128865242004395,80.24141693115234,1 out of 2 Floors,Unfurnished,Bachelors/Family,2,,Immediately,,1,,
"₹ 9,000",1 BHK Builder Floor for rent in Mugalivakkam,,,Ground out of 2 Floors,Furnished,Bachelors/Family,1,,Immediately,,,,
"₹ 12,000",3 BHK Apartment for rent in Avadi 1800 sqft,,,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,,Immediately,,3,,
"₹ 13,000",3 BHK Apartment for rent in Mambakkam,,,4 out of 15 Floors,Semi-Furnished,Bachelors/Family,,North,Immediately,1 Covered,2,,"Garden/Park, Pool"
"₹ 27,000","2 BHK Apartment for rent in Adyar, Sardar Patel Road 1090 sqft",,,3 out of 4 Floors,Semi-Furnished,Family,2,East,Immediately,3 Open,,,Main Road
"₹ 6,000","2 BHK Apartment for rent in Svaya, Sriperumbudur 885 sqft",12.96171608,79.97434872,,,,,,,,,,
"₹ 58,000","3 BHK Apartment for rent in Olympia Jayanthi Residences, Adyar, Sardar Patel Road 1850 sqft",13.003668,80.25747,,,,,,,,,,
"₹ 11,000",1 BHK House for rent in Thiruvanmiyur,12.983258247375488,80.26066589355469,1 out of 3 Floors,Semi-Furnished,Bachelors/Family,1,South,Immediately,,1,,"Garden/Park, Main Road"
"₹ 15,000","1 BHK Apartment for rent in Mandavelipakkam, Raja Annamalai Puram",13.026728630065918,80.271240234375,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,1,,Immediately,,1,,
"₹ 25,000",2 BHK Builder Floor for rent in Perungudi 1000 sqft,12.966734886169434,80.24443054199219,1 out of 2 Floors,Furnished,Bachelors/Family,2,,Immediately,,1,,
"₹ 22,000",2 BHK Builder Floor for rent in Vadapalani 700 sqft,13.052297592163086,80.21143341064453,3 out of 4 Floors,Unfurnished,Bachelors,2,East,Immediately,,,,Main Road
"₹ 45,000",3 BHK Apartment for rent in Thiruvanmiyur 1900 sqft,12.983258247375488,80.26066589355469,3 out of 6 Floors,Semi-Furnished,Bachelors/Family,3,North,Immediately,,2,,"Pool, Garden/Park, Main Road"
"₹ 12,000","1 BHK Apartment for rent in Purva Windermere, Pallikaranai",12.930341,80.196754,,,,,,,,,,
"₹ 50,000","3 BHK Builder Floor for rent in Gandhi Nagar Adyar, Adyar 2000 sqft",,,3 out of 4 Floors,Furnished,Bachelors,3,East,Immediately,2 Covered,1,,Garden/Park
"₹ 35,000",3 BHK Apartment for rent in Kilpauk 1500 sqft,,,7 out of 9 Floors,Unfurnished,Bachelors/Family,2,,Immediately,,2,,
"₹ 16,000",1 BHK House for rent in Mylapore,,,1 out of 3 Floors,Furnished,Bachelors/Family,1,,Immediately,,,,
"₹ 12,000",1 BHK House for rent in Thiruvanmiyur,12.983258247375488,80.26066589355469,1 out of 2 Floors,Semi-Furnished,Bachelors/Family,1,West,Immediately,,1,,"Garden/Park, Main Road"
"₹ 13,000",2 BHK House for rent in Velachery 600 sqft,,,1 out of 1 Floor,Unfurnished,Bachelors/Family,2,,From Mar '20,,,,
"₹ 12,000",3 BHK Apartment for rent in Nanmangalam 1100 sqft,,,Ground out of 2 Floors,Unfurnished,Bachelors/Family,2,West,Immediately,3 Covered,2,,Main Road
"₹ 30,000",3 BHK Apartment for rent in Thoraipakkam 1800 sqft,12.940413475036621,80.23832702636719,2 out of 4 Floors,Semi-Furnished,Bachelors,3,North,Immediately,,1,,Garden/Park
"₹ 24,000",2 BHK Apartment for rent in Kolathur 1200 sqft,,,4 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,,Immediately,1 Covered,,,
"₹ 17,000",2 BHK Apartment for rent in Thiruvanmiyur 900 sqft,,,3 out of 3 Floors,Semi-Furnished,Bachelors/Family,2,,Immediately,,,,
"₹ 25,000",2 BHK House for rent in Mogapair 1500 sqft,,,1 out of 2 Floors,Unfurnished,Family,2,,Immediately,1 Covered,3,,Main Road
"₹ 10,000","2 BHK Villa for rent in Little India Village, East Coast Road 700 sqft",,,,,,,,,,,,
₹ 1.4 Lac,3 BHK Builder Floor for rent in Alwarpet 2500 sqft,,,3 out of 4 Floors,Semi-Furnished,Bachelors,3,North,Immediately,2 Covered,1,,Main Road
"₹ 20,000","3 BHK Apartment for rent in Padur, Old Mahabalipuram Road 1685 sqft",,,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,,Immediately,,,,
"₹ 9,000","1 BHK House for rent in Narinyas, Zamin Pallavaram, Pallavaram",12.9708621,80.1465217,,,,,,,,,,
"₹ 10,000",1 BHK House for rent in West Mambalam,,,1 out of 2 Floors,Semi-Furnished,Family,1,East,From Mar '20,,,Same Premise,Main Road
"₹ 11,000",1 BHK Builder Floor for rent in Velachery,12.97907829284668,80.21918487548828,1 out of 2 Floors,Semi-Furnished,Bachelors,1,East,Immediately,,,,
"₹ 35,000",3 BHK Apartment for rent in KK Nagar 1750 sqft,13.039416313171387,80.19991302490234,1 out of 4 Floors,Semi-Furnished,Family,3,East,Immediately,2 Covered,2,,
"₹ 47,000","2 BHK Apartment for rent in R.A Puram, Mandaiveli 1300 sqft",13.028236389160156,80.258544921875,1 out of 4 Floors,Unfurnished,Bachelors/Family,2,North - West,Immediately,,2,,"Garden/Park, Main Road"
"₹ 14,000","2 BHK House for rent in Potheri, Kattankulathur 1400 sqft",,,1 out of 2 Floors,Furnished,Bachelors/Family,2,,Immediately,,,,
"₹ 37,000","2 BHK Apartment for rent in KGEYES Eternity, Besant Nagar 1200 sqft",12.990213,80.263529570673,,,,,,,,,,
"₹ 12,500","2 BHK House for rent in Valasaravakkam, Arcot Road 900 sqft",,,1 out of 1 Floor,Unfurnished,Bachelors,2,West,Immediately,,1,,
"₹ 20,000",2 BHK Builder Floor for rent in Nandanam 700 sqft,,,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,2,,Immediately,,,,
"₹ 9,000",2 BHK Builder Floor for rent in Thirumudivakkam 700 sqft,,,1 out of 6 Floors,Furnished,Bachelors/Family,1,East,Immediately,1 Open,,,
"₹ 19,000",2 BHK Builder Floor for rent in Kodambakkam 800 sqft,13.14457893371582,80.18712615966797,2 out of 2 Floors,Unfurnished,Bachelors,2,North,Immediately,,,,Main Road
"₹ 9,000","2 BHK Villa for rent in Chromepet, GST Road 900 sqft",,,,Semi-Furnished,Bachelors/Family,2,,Immediately,,,,
"₹ 6,000",2 BHK Builder Floor for rent in Guduvancheri 550 sqft,,,Ground out of 3 Floors,Unfurnished,Bachelors/Family,1,,Immediately,,,,
"₹ 16,500",1 BHK Apartment for rent in Vyasarpadi,13.129083633422852,80.24142456054688,1 out of 3 Floors,Furnished,Bachelors,1,South - East,Immediately,,,,"Garden/Park, Main Road"
"₹ 2,000","Studio Apartment for rent in Vardhaman, Manapakkam",13.0124160787545,80.1656589083694,,,,,,,,,,
₹ 1.1 Lac,4 BHK Builder Floor for rent in Kilpauk 3200 sqft,,,3 out of 3 Floors,Semi-Furnished,Bachelors/Family,4,East,Immediately,2 Covered,2,,Main Road
"₹ 50,000","3 BHK Apartment for rent in Ceebros Sankalp, Alwarpet 1600 sqft",13.0350846,80.2534391,,,,,,,,,,
"₹ 12,000","2 BHK Villa for rent in Mappedu, Selaiyur 1000 sqft",,,,Semi-Furnished,Bachelors/Family,2,,Immediately,,,,
"₹ 17,000",Builder Floor for rent in Manapakkam,,,Ground out of 2 Floors,Semi-Furnished,Bachelors/Family,2,,Immediately,,,,
"₹ 10,000",Studio Apartment for rent in Choolaimedu,,,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,1,,Immediately,,,,
"₹ 10,000",1 BHK House for rent in Ayyapakkam-Kil Ayanambakkam,13.078178405761719,80.15326690673828,1 out of 2 Floors,Furnished,Bachelors/Family,1,West,Immediately,,1,,
"₹ 8,500",1 BHK House for rent in Porur,13.038177490234375,80.15483856201172,1 out of 2 Floors,Unfurnished,Bachelors/Family,1,,Immediately,,1,,
"₹ 9,500",1 BHK Apartment for rent in Thirumudivakkam,,,1 out of 7 Floors,Semi-Furnished,Bachelors/Family,1,,Immediately,,,,
"₹ 40,000","3 BHK Apartment for rent in Doshi Risington, Karapakkam 1564 sqft",12.914312,80.2269608,,,,,,,,,,
"₹ 7,000","2 BHK House for rent in Urapakkam, Vandalur R.F, GST Road 890 sqft",,,1 out of 2 Floors,Semi-Furnished,Bachelors/Family,2,,Immediately,,,,
"₹ 19,000",2 BHK Apartment for rent in Vanagaram 1250 sqft,,,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,,Immediately,,,,
"₹ 13,000",2 BHK Builder Floor for rent in G.K.M Colony-Perambur 600 sqft,,,1 out of 2 Floors,Semi-Furnished,Bachelors/Family,,,Immediately,,1,,
"₹ 8,000","1 BHK Apartment for rent in Telephone Nagar, Perungudi",,,1 out of 2 Floors,Semi-Furnished,Bachelors/Family,1,,From Mar '20,,,,
"₹ 11,500",2 BHK House for rent in Vyasarpadi 650 sqft,13.108839988708496,80.2483139038086,Ground out of 1 Floor,Unfurnished,Bachelors/Family,1,South - East,Immediately,,,,"Garden/Park, Main Road"
"₹ 25,000",3 BHK Builder Floor for rent in Saligramam 1100 sqft,13.144596099853516,80.18716430664062,1 out of 1 Floor,Unfurnished,Bachelors,2,North,Immediately,,,,Main Road
"₹ 14,619","3 BHK Apartment for rent in Shriram Shankari, Guduvancheri 1190 sqft",12.829624,80.083812,,,,,,,,,,
"₹ 12,000","2 BHK House for rent in Ramapuram, PH Road 750 sqft",13.032764434814453,80.17268371582031,1 out of 2 Floors,Unfurnished,Bachelors,1,East,Immediately,,,,Garden/Park
"₹ 18,000","2 BHK House for rent in Santhosapuram, Medavakkam 1150 sqft",,,1 out of 3 Floors,Unfurnished,Bachelors/Family,2,,From Apr '20,,,,
"₹ 22,000",2 BHK Builder Floor for rent in Virugambakkam 800 sqft,13.144593238830566,80.18716430664062,2 out of 3 Floors,Unfurnished,Bachelors,2,West,Immediately,,,,Main Road
"₹ 18,000",2 BHK Builder Floor for rent in Vadapalani 950 sqft,13.144645690917969,80.1871337890625,2 out of 2 Floors,Unfurnished,Bachelors,2,South,Immediately,,,,Main Road
"₹ 7,500",1 BHK Apartment for rent in Selaiyur,,,Ground out of 1 Floor,Unfurnished,Bachelors/Family,1,,Immediately,,,,
"₹ 21,000","3 BHK Apartment for rent in PBEL City, Kelambakkam, Old Mahabalipuram Road 1800 sqft",12.917319,80.229735,,,,,,,,,,
"₹ 28,000","3 BHK House for rent in Anna Nagar West Block AL, Anna Nagar West 1350 sqft",,,1 out of 4 Floors,Semi-Furnished,Family,2,,Immediately,1 Open,3,,
"₹ 21,000","3 BHK Apartment for rent in Deccan Kalpataru, Sholinganallur 1147 sqft",12.8999803,80.2344703,,,,,,,,,,
"₹ 7,500","2 BHK Builder Floor for rent in Tambaram West, Tambaram, Chennai Bypass Road 1000 sqft",,,Ground out of 1 Floor,Unfurnished,Bachelors/Family,3,,Immediately,,,,
"₹ 11,000",1 BHK House for rent in Vadapalani,13.052297592163086,80.21143341064453,Ground out of 1 Floor,Furnished,Bachelors/Family,1,,Immediately,,,,
"₹ 40,000","4 BHK Villa for rent in Casagrand Pallagio, Okkiyam Thuraipakkam, E Coast Road 2800 sqft",12.9420926761501,80.231837,,,,,,,,,,
"₹ 13,000",2 BHK Apartment for rent in Karayanchavadi,13.049006462097168,80.11026000976562,1 out of 2 Floors,Semi-Furnished,Bachelors/Family,2,West,Immediately,,2,,
"₹ 20,000","3 BHK Apartment for rent in Atmosphere Mist, Chetpet, PH Road 1000 sqft",13.0689459,80.2341574,,,,,,,,,,
"₹ 18,000","3 BHK Apartment for rent in Urapakkam, Vandalur R.F, GST Road 1250 sqft",12.864663124084473,80.07218170166016,9 out of 9 Floors,Semi-Furnished,Bachelors,3,East,Immediately,,1,,
"₹ 12,000","2 BHK House for rent in KK Nagar West, KK Nagar 860 sqft",13.040743827819824,80.19094848632812,Ground out of 1 Floor,Semi-Furnished,Family,2,North,Immediately,,,,Main Road
"₹ 17,000","3 BHK Villa for rent in Endee Villa, Sithalapakkam 1784 sqft",12.892507,80.187462,,,,,,,,,,
"₹ 13,000","2 BHK Apartment for rent in Arumbakkam, Jawaharlal Nehru Road 600 sqft",,,Ground out of 2 Floors,Unfurnished,Bachelors/Family,2,,From Mar '20,,,,
"₹ 30,000","3 BHK Villa for rent in TVS Emerald GreenAcres, Kolapakkam - Vandalur-Kelambakkam Road 1900 sqft",12.875541,80.107373,,,,,,,,,,
"₹ 15,000",2 BHK Apartment for rent in Chennai 1000 sqft,,,Ground out of 4 Floors,Semi-Furnished,Bachelors/Family,2,,Immediately,,,,
"₹ 8,500",1 BHK Apartment for rent in Mogappair West,13.079462051391602,80.2145767211914,2 out of 2 Floors,Furnished,Bachelors,1,North,Immediately,,,,Main Road
"₹ 15,000",3 BHK Builder Floor for rent in Kovilambakkam 1038 sqft,,,1 out of 2 Floors,Unfurnished,Bachelors/Family,2,,Immediately,,,,
"₹ 9,000","1 BHK Apartment for rent in Egmore, PH Road",13.07104206085205,80.26024627685547,Ground out of 3 Floors,Unfurnished,Bachelors/Family,1,North,Immediately,,,,
"₹ 9,000",1 BHK House for rent in Triplicane,,,,Unfurnished,Bachelors/Family,1,,Immediately,,,,
"₹ 13,000","2 BHK House for rent in Mel Ayanambakkam, Kil Ayanambakkam 1000 sqft",13.099081039428711,80.24270629882812,1 out of 2 Floors,Unfurnished,Bachelors/Family,2,North,Immediately,1 Covered,,,"Garden/Park, Main Road"
"₹ 25,000","3 BHK House for rent in Ramapuram, PH Road",13.011861801147461,80.18938446044922,1 out of 1 Floor,Unfurnished,Bachelors,3,,Immediately,,2,,Main Road
"₹ 16,000","3 BHK Apartment for rent in Hazel, Avadi 1540 sqft",13.087909,80.11131,,,,,,,,,,
"₹ 8,000","2 BHK Apartment for rent in Venkateswara Homes, Guduvancheri 840 sqft",12.8460812,80.0580511,,,,,,,,,,
"₹ 17,000",2 BHK Apartment for rent in Siruseri 800 sqft,,,10 out of 13 Floors,Semi-Furnished,Bachelors/Family,2,,Immediately,,,,
"₹ 9,700","2 BHK House for rent in Nemilichery, Chromepet 990 sqft",12.94465160369873,80.15796661376953,1 out of 2 Floors,Semi-Furnished,Bachelors/Family,2,East,Immediately,1 Open,1,,Garden/Park
₹ 6 Lac,"2 BHK Apartment for rent in Gerugambakkam, Chennai Bypass Road 833 sqft",,,1 out of 2 Floors,Unfurnished,Bachelors/Family,2,,Immediately,,,,
"₹ 10,000",1 BHK Builder Floor for rent in Kottivakkam,,,1 out of 2 Floors,Semi-Furnished,Bachelors/Family,1,East,Immediately,,1,,
"₹ 25,000",3 BHK Builder Floor for rent in Kottivakkam 1255 sqft,,,1 out of 1 Floor,Semi-Furnished,Bachelors/Family,3,East,Immediately,1 Covered,1,,
"₹ 25,000",3 BHK Builder Floor for rent in Kottivakkam 1254 sqft,,,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,3,East,Immediately,1 Covered,2,,
"₹ 12,000",2 BHK House for rent in Adambakkam 900 sqft,12.9855709075928,80.2014541625977,,Unfurnished,Bachelors/Family,2,West,Immediately,,,,
"₹ 13,000",2 BHK House for rent in Kolapakkam 1105 sqft,13.0064334869385,80.1512298583984,,Semi-Furnished,Bachelors/Family,2,,Immediately,,,,Main Road
"₹ 23,500","2 BHK House for rent in Trustpuram, Kodambakkam 1000 sqft",,,Ground out of 3 Floors,Semi-Furnished,Family,2,West,Immediately,1 Open,1,,
"₹ 13,000",2 BHK House for rent in Sholinganallur 800 sqft,,,1 out of 2 Floors,Unfurnished,Bachelors/Family,2,,Immediately,,,,
"₹ 15,000",2 BHK House for rent in Virugambakkam 750 sqft,,,1 out of 1 Floor,Semi-Furnished,Bachelors/Family,2,,Immediately,,,,
